Year,ID,Team,offRank,defRank,offRating,tempo,fgEff,ftRate,wab,threepg,ftpg,pDiffpg
2018,1395,TCU,9,100,119.7,68.6,56.5636087176888,34.1611758743031,2.2,8.46875,14.53125,7.0625
2018,1397,Tennessee,36,6,114.6,66.0,50.7703777335984,35.5367793240557,6.4,7.848484848484849,15.878787878787879,7.818181818181818
2018,1400,Texas,89,12,109.5,65.2,49.9751243781095,32.9850746268657,1.4,7.090909090909091,13.06060606060606,3.515151515151515
2018,1401,Texas A&M,66,14,111.3,69.5,51.4622641509434,32.0283018867925,1.9,6.59375,12.96875,5.1875
2018,1403,Texas Tech,50,4,113.3,66.7,52.0038167938931,39.2652671755725,4.7,7.03030303030303,15.909090909090908,10.545454545454545
2018,1420,UMBC,206,124,103.1,68.4,52.2024121657053,30.2569480859989,-4.9,9.838709677419354,11.419354838709678,1.5161290322580645
2018,1422,UNC Greensboro,174,26,104.9,65.2,51.6904384574749,25.9904912836767,-1.6,9.612903225806452,10.903225806451612,8.806451612903226
2018,1437,Villanova,1,11,127.8,68.7,59.5081967213115,29.4262295081967,10.6,11.411764705882353,13.588235294117647,16.176470588235293
2018,1438,Virginia,30,1,115.2,59.4,52.6843817787419,24.4577006507592,11.3,7.363636363636363,10.181818181818182,14.151515151515152
2018,1439,Virginia Tech,28,70,115.3,68.7,57.6675603217158,36.514745308311,1.3,8.75,14.65625,7.96875
2018,1452,West Virginia,10,41,119.4,69.2,50.4212299915754,31.3395113732098,4.6,8.794117647058824,15.294117647058824,10.617647058823529
2018,1460,Wright St,249,51,100.6,68.3,48.5796948974224,35.3498158863756,-3.5,6.84375,14.90625,5.15625
2018,1462,Xavier,8,57,120.1,70.5,55.8637469586375,41.021897810219,8.8,7.818181818181818,18.696969696969695,9.787878787878787
2019,1101,Abilene Chr,196,121,103.4,66.1,51.9335347432024,34.0181268882175,-2.5,7.241379310344827,13.793103448275861,6.827586206896552
2019,1113,Arizona St,73,64,109.7,70.8,50.6461232604374,43.8369781312127,0.2,7.25,17.375,4.75
2019,1120,Auburn,6,36,120.9,67.9,54.387452310301,30.8605341246291,6.1,11.411764705882353,13.411764705882353,10.294117647058824
2019,1124,Baylor,20,75,115.3,65.2,51.1698880976602,32.2990844354018,0.9,7.9375,12.71875,4.46875
2019,1125,Belmont,18,117,115.6,71.3,57.6108374384236,28.4729064039409,1.4,10.366666666666667,13.166666666666666,12.2
2019,1133,Bradley,234,113,101.5,65.3,49.7239094422971,36.2782992821645,-7.6,6.909090909090909,13.393939393939394,1.1818181818181819
2019,1138,Buffalo,21,31,115.2,73.6,53.3493870402802,32.7057793345009,5.7,9.696969696969697,14.575757575757576,13.818181818181818
2019,1153,Cincinnati,42,28,112.3,63.4,48.9593657086224,37.5619425173439,5.9,6.647058823529412,15.411764705882353,9.5
2019,1159,Colgate,60,201,110.5,66.4,55.9159314997405,28.386092371562,-4.1,9.090909090909092,12.181818181818182,5.424242424242424
2019,1181,Duke,7,6,120.0,72.1,53.5980148883375,33.2092638544251,11.2,7.264705882352941,15.235294117647058,15.941176470588236
2019,1192,F Dickinson,139,295,106.5,66.8,54.2377545404513,35.663181067694,-9.2,7.806451612903226,14.548387096774194,2.2580645161290325
2019,1196,Florida,61,16,110.5,62.9,49.7518610421836,29.9255583126551,0.6,8.147058823529411,12.235294117647058,4.617647058823529
2019,1199,Florida St,36,10,112.8,68.6,50.4836480884385,35.836020267158,7.7,7.5,15.705882352941176,7.794117647058823
2019,1205,Gardner Webb,109,245,107.8,67.4,54.755125284738,38.3257403189066,-4.9,7.741935483870968,15.451612903225806,2.3548387096774195
2019,1211,Gonzaga,1,12,124.5,70.2,58.9772219740956,35.328271549799,7.1,7.787878787878788,16.696969696969695,23.78787878787879
2019,1222,Houston,19,11,115.3,66.1,52.1334543803904,31.6386745347254,7.9,9.205882352941176,13.352941176470589,14.382352941176471
2019,1233,Iona,129,276,106.9,70.6,53.0047443331576,36.8476541908276,-10.2,8.8125,15.84375,1.21875
2019,1234,Iowa,15,111,117.4,69.5,52.666999002991,42.3230309072782,3.2,8.090909090909092,17.96969696969697,4.666666666666667
2019,1235,Iowa St,9,47,118.9,67.7,54.7630679042501,30.0439667806546,4.3,8.470588235294118,13.029411764705882,9.117647058823529
2019,1242,Kansas,27,17,113.9,70.1,52.5845864661654,32.4718045112782,8.3,7.235294117647059,13.558823529411764,5.294117647058823
2019,1243,Kansas St,98,3,108.4,63.4,49.3343982960596,30.5644302449414,6.6,7.0606060606060606,11.242424242424242,6.575757575757576
2019,1246,Kentucky,14,8,117.6,65.6,52.9512195121951,41.9024390243902,8.8,6.03030303030303,17.484848484848484,11.303030303030303
2019,1251,Liberty,54,87,111.1,62.3,55.9217877094972,26.7039106145251,-0.4,8.387096774193548,11.03225806451613,9.903225806451612
2019,1257,Louisville,28,24,113.7,67.2,50.8896797153025,34.9262836807321,2.3,8.636363636363637,15.727272727272727,6.7272727272727275
2019,1261,LSU,12,59,117.7,70.0,51.1563367252544,37.095282146161,7.3,6.84375,17.53125,8.34375
2019,1266,Marquette,32,45,113.2,68.8,53.453529710513,35.1447435246318,2.8,9.424242424242424,15.636363636363637,8.636363636363637
2019,1268,Maryland,31,21,113.4,66.0,51.4143530644316,32.8444211629125,4.2,7.25,13.65625,6.28125
2019,1276,Michigan,24,2,114.5,64.8,51.5937202664129,27.5451950523311,9.2,8.058823529411764,10.794117647058824,11.823529411764707
2019,1277,Michigan St,5,9,121.0,66.9,55.1793721973094,33.5874439461883,10.6,8.294117647058824,15.0,13.294117647058824
2019,1278,Minnesota,52,48,111.4,67.4,48.1853849926434,41.5890142226582,2.7,5.235294117647059,16.147058823529413,1.6176470588235294
2019,1279,Mississippi,33,80,113.2,68.5,53.0954879328437,30.9024134312697,1.0,8.15625,14.3125,5.03125
2019,1280,Mississippi St,13,61,117.7,67.8,54.5913218970737,32.6437941473259,4.6,8.606060606060606,13.515151515151516,7.212121212121212
2019,1285,Montana,114,155,107.4,66.9,56.0363247863248,31.3568376068376,-3.0,8.25,12.46875,7.34375
2019,1293,Murray St,41,73,112.5,69.4,54.8102618920363,33.5114911811865,1.3,7.689655172413793,14.862068965517242,13.206896551724139
2019,1295,N Dakota St,117,292,107.4,65.0,53.5437430786268,32.2259136212625,-8.4,9.709677419354838,13.419354838709678,-1.4516129032258065
2019,1297,N Kentucky,76,130,109.4,68.2,54.5785639958377,34.7554630593132,-2.0,8.78125,13.8125,7.75
2019,1300,NC Central,295,267,97.8,65.3,49.8826979472141,33.4897360703812,-10.8,6.266666666666667,12.9,-0.16666666666666666
2019,1305,Nevada,26,35,114.0,69.3,53.6518259129565,40.8204102051026,4.1,8.848484848484848,16.96969696969697,14.0
2019,1308,New Mexico St,35,84,113.0,65.9,54.0811088295688,34.5482546201232,1.6,9.375,13.59375,12.84375
2019,1314,North Carolina,8,15,119.7,74.3,52.8630705394191,30.207468879668,10.0,8.757575757575758,15.303030303030303,13.121212121212121
2019,1318,Northeastern,58,151,111.0,66.2,56.4935064935065,34.3073593073593,-2.6,9.757575757575758,13.969696969696969,5.818181818181818
2019,1326,Ohio St,84,25,109.1,65.8,50.2848265147592,33.6613153806318,0.9,7.545454545454546,13.787878787878787,3.4242424242424243
2019,1328,Oklahoma,57,23,111.1,68.6,50.4303797468354,31.2911392405063,2.5,6.625,12.65625,2.9375
2019,1330,Old Dominion,238,38,101.4,64.5,47.137216189536,28.8746298124383,-1.6,7.588235294117647,11.235294117647058,5.323529411764706
2019,1332,Oregon,74,13,109.5,64.2,51.9990592662277,29.3508936970837,-1.0,7.6,12.257142857142858,7.542857142857143
2019,1341,Prairie View,219,210,102.1,71.1,49.024024024024,43.0930930930931,-6.9,6.181818181818182,17.636363636363637,2.121212121212121
2019,1345,Purdue,4,34,122.5,65.9,53.5897435897436,29.8834498834499,6.1,9.71875,12.90625,9.375
2019,1371,Seton Hall,87,60,109.0,69.1,49.8762988619495,34.4878772884711,-0.3,7.0,14.636363636363637,2.4545454545454546
2019,1385,St John's,92,106,108.6,70.8,51.8333333333333,29.5238095238095,-1.1,8.515151515151516,13.121212121212121,2.727272727272727
2019,1387,St Louis,214,40,102.2,66.4,46.6617933723197,39.4249512670565,-3.0,5.742857142857143,13.542857142857143,3.3142857142857145
2019,1388,St Mary's CA,23,55,114.7,62.7,53.8320209973753,29.1338582677165,-0.6,7.424242424242424,12.393939393939394,8.545454545454545
2019,1393,Syracuse,59,30,110.5,66.1,49.5542737283692,36.7593078133194,0.5,7.9393939393939394,14.090909090909092,4.03030303030303
2019,1396,Temple,80,85,109.2,68.9,49.8748748748749,32.4824824824825,2.0,7.5,14.53125,3.6875
2019,1397,Tennessee,3,42,122.7,67.8,55.2970981114694,33.3026255181944,9.8,6.909090909090909,15.363636363636363,12.181818181818182
2019,1403,Texas Tech,25,1,114.1,66.6,53.4834123222749,32.8909952606635,7.0,7.25,13.53125,13.8125
2019,1414,UC Irvine,118,65,107.4,65.3,51.3057929724596,28.7274453941121,0.9,6.794117647058823,11.794117647058824,8.852941176470589
2019,1416,UCF,44,33,112.1,65.0,52.9495178672717,45.263754963131,2.2,6.806451612903226,15.96774193548387,7.838709677419355
2019,1429,Utah St,39,52,112.6,68.1,53.8793103448276,36.6632860040568,2.2,7.878787878787879,15.93939393939394,11.93939393939394
2019,1433,VCU,177,7,104.3,68.4,50.0801282051282,35.7371794871795,1.4,7.15625,14.21875,9.84375
2019,1436,Vermont,97,88,108.5,65.5,52.5733259546209,35.9158826784726,-0.8,7.8125,14.96875,9.5625
2019,1437,Villanova,16,81,116.5,63.6,53.1946508172363,34.4229816740961,3.7,10.617647058823529,14.441176470588236,7.382352941176471
2019,1438,Virginia,2,5,123.4,59.4,55.1799610894942,29.0856031128405,11.1,8.46875,12.125,16.78125
2019,1439,Virginia Tech,11,20,118.1,63.7,55.6052631578947,31.8947368421053,5.0,9.59375,12.90625,11.90625
2019,1449,Washington,110,18,107.7,66.0,52.1216768916155,34.7137014314928,3.3,7.470588235294118,13.235294117647058,5.4411764705882355
2019,1458,Wisconsin,62,4,110.4,63.9,51.1311053984576,27.3007712082262,6.2,7.121212121212121,10.181818181818182,7.636363636363637
2019,1459,Wofford,10,56,118.1,65.7,57.4751698902248,27.7574490329326,4.2,10.866666666666667,11.733333333333333,13.666666666666666
2019,1463,Yale,51,141,111.6,71.0,55.5555555555556,30.1424501424501,-0.7,7.785714285714286,13.464285714285714,7.178571428571429
2021,1101,Abilene Chr,184,26,101.7,69.3,51.2145748987854,32.7260458839406,-1.1,8.130434782608695,13.826086956521738,14.565217391304348
2021,1104,Alabama,30,3,112.9,73.3,51.6705882352941,28.8,6.9,10.666666666666666,13.3,9.8
2021,1116,Arkansas,43,10,111.1,72.6,50.7480694980695,32.6737451737452,4.6,7.857142857142857,15.607142857142858,11.714285714285714
2021,1124,Baylor,2,22,125.0,67.4,56.5482502651113,26.5111346765642,6.7,10.333333333333334,11.875,17.958333333333332
2021,1140,BYU,23,30,113.7,67.6,54.9121665582303,27.9115159401431,3.6,8.6,12.16,8.72
2021,1155,Clemson,107,19,106.4,64.0,49.9622071050642,23.2048374905518,2.9,8.347826086956522,9.91304347826087,3.3043478260869565
2021,1156,Cleveland St,206,138,100.6,66.1,50.5134788189987,32.5417201540436,-2.7,6.384615384615385,12.461538461538462,0.8846153846153846
2021,1159,Colgate,53,148,110.3,72.2,56.6169154228856,30.9452736318408,0.4,9.066666666666666,14.333333333333334,17.733333333333334
2021,1160,Colorado,13,23,116.3,66.1,52.396694214876,29.4765840220386,4.9,7.466666666666667,13.966666666666667,9.766666666666667
2021,1163,Connecticut,27,29,113.1,65.5,48.9553314121037,29.0345821325648,2.0,6.7272727272727275,13.0,7.909090909090909
2021,1166,Creighton,25,32,113.4,68.7,55.0214822771214,25.671321160043,3.2,9.714285714285714,10.321428571428571,8.678571428571429
2021,1179,Drake,33,101,112.5,66.3,53.4443168771527,24.6268656716418,1.8,6.888888888888889,10.74074074074074,11.185185185185185
2021,1180,Drexel,104,248,106.5,63.9,53.3181818181818,27.2727272727273,-4.5,7.2631578947368425,12.105263157894736,4.631578947368421
2021,1186,E Washington,62,156,109.5,72.2,54.249815225425,30.4508499630451,-3.1,8.363636363636363,14.318181818181818,7.909090909090909
2021,1196,Florida,44,41,111.0,68.3,53.1272210376688,33.9019189765458,1.2,6.826086956521739,14.521739130434783,4.130434782608695
2021,1199,Florida St,16,33,114.9,69.9,54.0041067761807,32.4435318275154,2.4,8.227272727272727,14.318181818181818,8.590909090909092
2021,1207,Georgetown,87,49,107.9,69.7,49.4411571334648,30.8349769888231,-1.1,8.32,13.36,0.68
2021,1210,Georgia Tech,22,68,113.7,67.3,54.0647719762062,28.4203569068077,1.8,7.56,12.36,5.52
2021,1211,Gonzaga,1,11,126.4,73.8,61.0178117048346,35.7251908396947,8.5,7.3076923076923075,16.5,23.0
2021,1213,Grand Canyon,121,81,105.4,64.9,52.5213675213675,33.4188034188034,-2.9,6.4,13.15,9.6
2021,1216,Hartford,271,127,97.0,66.9,49.9233716475096,28.5823754789272,-4.9,7.565217391304348,11.08695652173913,2.608695652173913
2021,1222,Houston,7,9,118.3,64.4,50.3727369542066,31.2566560170394,4.0,9.115384615384615,13.884615384615385,18.0
2021,1228,Illinois,8,7,118.0,70.5,55.5525013743815,37.9329301814184,8.8,6.793103448275862,15.931034482758621,12.172413793103448
2021,1233,Iona,217,146,100.2,67.7,50.6930693069307,34.4554455445545,-3.2,7.470588235294118,15.0,6.294117647058823
2021,1234,Iowa,3,75,123.5,69.9,54.742478327384,31.9734829168791,5.5,9.758620689655173,14.482758620689655,11.827586206896552
2021,1242,Kansas,54,12,110.1,68.2,49.4279176201373,29.8054919908467,4.3,7.2592592592592595,13.037037037037036,6.333333333333333
2021,1251,Liberty,58,153,109.8,63.1,56.86994856723,25.4224834680382,-1.7,10.0,10.791666666666666,11.0
2021,1260,Loyola-Chicago,41,2,111.3,63.7,55.6765676567657,31.4851485148515,1.8,6.884615384615385,11.73076923076923,14.692307692307692
2021,1261,LSU,5,124,120.1,70.6,52.276467361492,33.9550191991223,2.3,8.148148148148149,15.88888888888889,6.777777777777778
2021,1268,Maryland,37,42,111.8,64.7,53.1585596967783,31.838281743525,0.1,7.928571428571429,12.107142857142858,2.4642857142857144
2021,1276,Michigan,9,4,117.6,66.6,54.6933667083855,30.3504380475595,7.1,7.541666666666667,12.958333333333334,10.875
2021,1277,Michigan St,98,45,107.1,68.3,48.0733944954128,31.3149847094801,1.2,6.37037037037037,13.185185185185185,-1.5185185185185186
2021,1281,Missouri,49,57,110.6,68.4,50.7682030728123,37.0741482965932,2.1,6.92,15.04,1.72
2021,1287,Morehead St,205,88,100.6,65.2,52.2236756049706,36.2328319162852,-1.9,6.321428571428571,13.285714285714286,4.107142857142857
2021,1291,Mt St Mary's,301,150,94.5,61.6,48.5898468976632,29.8146655922643,-7.2,6.636363636363637,10.909090909090908,1.4090909090909092
2021,1313,Norfolk St,234,199,99.1,67.5,48.6813186813187,37.0695970695971,-5.0,7.9523809523809526,16.238095238095237,4.571428571428571
2021,1314,North Carolina,52,27,110.3,71.5,48.302300109529,34.1730558598029,2.4,5.607142857142857,14.642857142857142,6.285714285714286
2021,1317,North Texas,101,48,106.7,62.7,53.8461538461538,26.957726957727,-2.4,7.4,10.64,7.64
2021,1325,Ohio,40,145,111.4,69.2,54.6864231564438,29.2901447277739,-2.0,8.590909090909092,12.681818181818182,7.045454545454546
2021,1326,Ohio St,4,82,120.7,66.7,52.9115341545353,37.1780515117581,6.0,8.233333333333333,16.433333333333334,6.366666666666666
2021,1328,Oklahoma,35,51,112.1,67.1,50.7975460122699,29.3251533742331,0.3,8.0,13.16,5.52
2021,1329,Oklahoma St,60,17,109.6,72.4,51.1797752808989,37.5842696629214,4.8,6.392857142857143,15.321428571428571,4.178571428571429
2021,1331,Oral Roberts,66,219,109.3,71.4,53.0169704588309,27.906976744186,-4.9,10.869565217391305,14.0,1.826086956521739
2021,1332,Oregon,10,55,117.2,67.2,54.2372881355932,25.9685230024213,4.8,8.384615384615385,11.0,6.961538461538462
2021,1333,Oregon St,36,60,112.1,65.5,48.9577464788732,34.8732394366197,0.4,6.892857142857143,14.5,-0.14285714285714285
2021,1345,Purdue,26,34,113.3,66.1,51.0338345864662,31.7042606516291,3.7,7.111111111111111,12.962962962962964,4.814814814814815
2021,1353,Rutgers,82,16,108.1,67.4,50.0605326876513,27.1186440677966,1.7,6.038461538461538,10.384615384615385,1.7307692307692308
2021,1361,San Diego St,45,21,111.0,65.5,52.3701298701299,33.2467532467532,3.1,8.384615384615385,13.961538461538462,12.423076923076923
2021,1364,UC Santa Barbara,56,69,109.9,65.6,52.589928057554,35.2517985611511,0.1,6.541666666666667,15.041666666666666,10.333333333333334
2021,1382,St Bonaventure,55,20,110.0,64.8,49.7549019607843,28.0228758169935,1.9,6.55,11.85,10.15
2021,1393,Syracuse,24,77,113.7,68.6,51.249256395003,28.3164782867341,0.5,8.12,13.56,5.12
2021,1397,Tennessee,85,5,108.0,67.1,49.6138996138996,34.4272844272844,2.3,6.653846153846154,15.0,9.26923076923077
2021,1400,Texas,28,31,113.1,68.6,52.8765352294764,33.8720103425986,4.2,8.653846153846153,13.961538461538462,6.423076923076923
2021,1403,Texas Tech,32,18,112.7,65.1,49.4318181818182,37.9186602870813,0.9,6.222222222222222,16.0,9.62962962962963
2021,1417,UCLA,11,46,116.9,63.8,52.0215633423181,31.5902964959569,2.6,6.653846153846154,13.423076923076923,4.346153846153846
2021,1422,UNC Greensboro,146,62,103.6,68.0,47.9017400204708,23.7461617195496,-3.4,7.620689655172414,10.620689655172415,6.172413793103448
2021,1425,USC,14,6,115.7,67.0,52.7386541471049,36.2545644235785,5.5,6.310344827586207,14.10344827586207,9.655172413793103
2021,1429,Utah St,126,8,104.8,68.6,49.7909199522103,29.1517323775388,-1.1,6.555555555555555,12.703703703703704,10.481481481481481
2021,1433,VCU,122,14,105.2,69.6,50.8904109589041,34.041095890411,1.0,6.461538461538462,14.538461538461538,6.538461538461538
2021,1437,Villanova,6,66,119.0,64.2,53.2157676348548,30.0138312586445,3.1,9.227272727272727,13.5,8.409090909090908
2021,1438,Virginia,17,36,114.7,59.9,55.4298642533937,21.7194570135747,3.5,8.5,9.458333333333334,8.166666666666666
2021,1439,Virginia Tech,59,53,109.7,65.7,52.258064516129,33.3870967741936,0.9,8.238095238095237,13.047619047619047,6.619047619047619
2021,1452,West Virginia,12,70,116.8,69.2,48.9124372559955,37.92526491913,3.0,7.2592592592592595,17.37037037037037,5.185185185185185
2021,1457,Winthrop,124,71,105.0,73.1,52.6315789473684,35.5921052631579,1.0,8.458333333333334,14.916666666666666,12.75
2021,1458,Wisconsin,29,15,113.0,64.6,49.9445983379501,26.2603878116343,2.1,8.551724137931034,12.03448275862069,5.310344827586207
2022,1103,Akron,121,158,105.6,62.1,52.4939903846154,39.3028846153846,-4.3,7.709677419354839,14.419354838709678,5.129032258064516
2022,1104,Alabama,16,92,115.2,71.9,51.3272200772201,32.8667953667954,2.0,9.28125,15.375,3.5625
2022,1112,Arizona,7,21,118.6,72.2,55.5531070956368,34.9493168796827,8.8,7.764705882352941,15.911764705882353,17.029411764705884
2022,1116,Arkansas,53,11,109.9,70.7,48.5720660419456,37.1709058456046,4.5,6.363636363636363,17.303030303030305,8.393939393939394
2022,1120,Auburn,25,9,112.7,70.1,49.8845265588915,31.5935334872979,7.4,8.125,14.71875,11.6875
2022,1124,Baylor,8,13,118.0,67.4,52.7604416706673,28.996639462314,8.9,7.9375,12.125,12.875
2022,1129,Boise St,86,20,107.5,64.4,50.7297297297297,35.1891891891892,3.5,7.181818181818182,12.454545454545455,7.242424242424242
2022,1136,Bryant,160,223,103.8,72.6,49.6109958506224,32.7282157676349,-4.8,8.3,14.866666666666667,3.066666666666667
2022,1151,Chattanooga,69,76,109.0,64.7,52.1897810218978,26.7987486965589,0.2,7.75,11.96875,7.3125
2022,1159,Colgate,78,201,108.2,67.2,55.614837398374,26.3211382113821,-6.1,9.787878787878787,10.727272727272727,7.787878787878788
2022,1161,Colorado St,24,89,112.9,65.4,54.7849788007268,29.61841308298,4.3,7.620689655172414,12.862068965517242,7.379310344827586
2022,1163,Connecticut,22,43,113.8,64.8,49.6041563582385,30.4799604156358,3.2,7.4375,14.125,10.03125
2022,1166,Creighton,112,19,105.9,67.2,50.6243756243756,26.7232767232767,1.9,6.696969696969697,10.818181818181818,3.090909090909091
2022,1168,CS Fullerton,152,173,104.1,66.1,48.9110707803993,34.8457350272232,-5.1,5.517241379310345,14.96551724137931,2.896551724137931
2022,1172,Davidson,11,155,116.8,64.7,55.6567328918322,32.5055187637969,2.1,8.65625,13.65625,8.8125
2022,1174,Delaware,94,213,107.0,66.7,53.372591006424,34.5289079229122,-5.5,7.363636363636363,14.151515151515152,2.8181818181818183
2022,1181,Duke,1,49,121.1,67.3,55.6639796351294,28.6380992787442,7.2,8.176470588235293,12.647058823529411,13.029411764705882
2022,1211,Gonzaga,3,10,120.7,72.5,58.6826347305389,30.6387225548902,6.7,8.379310344827585,13.586206896551724,22.482758620689655
2022,1222,Houston,10,8,116.8,63.6,53.065725628584,28.9810322011469,6.2,8.0,11.529411764705882,16.941176470588236
2022,1228,Illinois,30,29,112.0,67.2,52.4935064935065,32.0,4.2,9.225806451612904,13.193548387096774,8.129032258064516
2022,1231,Indiana,95,24,107.0,67.2,50.6036217303823,33.5010060362173,0.3,6.121212121212121,13.303030303030303,5.545454545454546
2022,1234,Iowa,4,80,120.5,69.7,53.2515073212748,30.0172265288544,4.6,9.285714285714286,14.657142857142857,12.485714285714286
2022,1235,Iowa St,171,5,103.1,66.3,49.060436769934,27.0695784662265,2.8,6.71875,10.75,3.46875
2022,1240,Jacksonville St,134,184,105.1,65.1,53.5648994515539,32.0536258379037,-5.2,8.89655172413793,11.96551724137931,4.379310344827586
2022,1242,Kansas,6,17,119.2,69.3,53.7818637693272,32.3443376514835,10.4,7.147058823529412,14.147058823529411,10.441176470588236
2022,1246,Kentucky,5,36,120.0,67.5,53.116213683224,28.0224929709466,6.9,6.151515151515151,12.454545454545455,13.454545454545455
2022,1255,Longwood,114,199,105.9,66.1,51.3006654567453,35.2692075015124,-2.3,8.178571428571429,14.821428571428571,7.178571428571429
2022,1260,Loyola-Chicago,75,18,108.6,64.7,55.5651672433679,31.4878892733564,1.8,8.870967741935484,12.419354838709678,11.225806451612904
2022,1261,LSU,89,6,107.3,68.6,49.3266832917706,33.3665835411471,2.3,6.545454545454546,14.333333333333334,9.575757575757576
2022,1266,Marquette,64,55,109.2,70.9,52.1409921671018,26.2140992167102,0.7,8.612903225806452,11.903225806451612,3.5161290322580645
2022,1272,Memphis,38,33,111.2,69.9,52.3218997361478,37.7836411609499,1.4,6.32258064516129,15.225806451612904,7.032258064516129
2022,1274,Miami FL,19,107,113.9,67.7,53.3473782771536,28.8389513108614,2.6,7.303030303030303,12.363636363636363,3.787878787878788
2022,1276,Michigan,21,74,113.9,66.7,52.1461420541645,29.3817066939193,0.2,6.354838709677419,12.483870967741936,3.161290322580645
2022,1277,Michigan St,31,67,111.9,67.5,51.9669742593492,29.8688683827101,2.9,7.176470588235294,12.911764705882353,3.6470588235294117
2022,1286,Montana St,150,143,104.3,67.5,53.5753880266075,39.9113082039911,-2.8,7.28125,16.46875,6.53125
2022,1293,Murray St,34,52,111.5,66.1,52.6472177201513,32.3608860075635,3.5,7.827586206896552,12.96551724137931,14.0
2022,1308,New Mexico St,92,61,107.1,66.1,51.9871420222092,34.6580946814728,0.7,7.517241379310345,13.620689655172415,6.206896551724138
2022,1313,Norfolk St,195,167,102.1,66.8,50.9241555130656,38.3046526449968,-3.1,6.925925925925926,15.222222222222221,6.925925925925926
2022,1314,North Carolina,18,35,114.4,70.2,51.4736405147364,30.3030303030303,4.3,8.272727272727273,13.969696969696969,5.787878787878788
2022,1323,Notre Dame,28,69,112.4,65.6,53.9590980597798,27.2679601468275,1.8,9.064516129032258,11.709677419354838,5.0
2022,1326,Ohio St,13,111,115.5,65.0,54.2816091954023,33.3908045977011,1.4,8.1,13.9,5.333333333333333
2022,1344,Providence,36,44,111.5,65.2,50.0,37.0091447014524,6.0,7.3,15.633333333333333,4.8
2022,1345,Purdue,2,93,121.0,66.1,56.5186246418338,38.2043935052531,7.1,8.735294117647058,14.588235294117647,11.029411764705882
2022,1350,Richmond,79,94,108.1,66.8,51.0890151515151,31.0132575757576,-1.6,8.114285714285714,12.8,3.4285714285714284
2022,1353,Rutgers,96,53,106.9,64.9,49.8653017241379,26.239224137931,-0.7,6.064516129032258,10.870967741935484,2.096774193548387
2022,1355,S Dakota St,14,217,115.4,69.4,59.2487046632124,34.6113989637306,1.5,8.875,15.65625,10.96875
2022,1361,San Diego St,167,2,103.4,65.4,48.6655309483248,31.1186825667235,2.6,6.032258064516129,11.903225806451612,7.612903225806452
2022,1362,San Francisco,44,26,110.5,68.9,53.0984507746127,28.535732133933,1.6,9.3125,11.875,9.3125
2022,1371,Seton Hall,91,31,107.1,67.3,47.2117962466488,30.5093833780161,2.1,7.166666666666667,14.066666666666666,5.266666666666667
2022,1388,St Mary's CA,51,12,110.1,63.6,52.7121374865736,23.3082706766917,3.9,7.161290322580645,10.064516129032258,8.35483870967742
2022,1389,St Peter's,231,25,100.3,65.9,47.4806201550388,37.4307862679956,-5.6,5.758620689655173,14.0,3.9310344827586206
2022,1395,TCU,74,15,108.7,65.9,48.7009679062659,31.4314824248599,2.9,5.5625,11.96875,3.09375
2022,1397,Tennessee,35,3,111.5,67.4,50.6644518272425,28.9511153298529,8.0,8.757575757575758,12.666666666666666,10.424242424242424
2022,1400,Texas,26,14,112.5,63.8,50.0795334040297,31.9724284199364,3.3,6.40625,13.3125,8.71875
2022,1403,Texas Tech,42,1,110.7,66.5,52.6277372262774,35.1338199513382,6.5,5.970588235294118,13.911764705882353,11.382352941176471
2022,1412,UAB,27,99,112.4,68.9,52.8306490971205,29.3313811615422,-0.1,7.8125,13.5625,11.8125
2022,1417,UCLA,12,16,115.9,65.2,50.5353817504655,29.4227188081937,5.1,6.875,13.625,11.5625
2022,1425,USC,54,45,109.8,66.2,51.1988011988012,30.9190809190809,4.1,6.696969696969697,12.181818181818182,6.666666666666667
2022,1436,Vermont,39,83,111.1,64.9,57.1311921611323,26.7283614589004,-0.8,8.8125,11.0625,14.0625
2022,1437,Villanova,9,23,117.5,62.3,51.5471167369902,29.7702766057196,7.4,9.303030303030303,14.121212121212121,9.545454545454545
2022,1439,Virginia Tech,17,54,115.0,63.3,55.1489146895507,24.4825845532559,1.7,9.0,9.742857142857142,8.457142857142857
2022,1458,Wisconsin,62,34,109.3,66.5,47.7213878819265,32.4184360435008,6.5,6.612903225806452,14.096774193548388,4.161290322580645
2022,1460,Wright St,110,253,106.3,68.9,51.7391304347826,31.5942028985507,-8.4,6.303030303030303,14.0,3.5454545454545454
2022,1461,Wyoming,67,71,109.1,66.1,52.3132664437012,37.0680044593088,1.9,7.53125,14.65625,6.1875
2022,1463,Yale,218,98,100.7,68.8,49.7123130034522,32.1634062140391,-4.9,6.896551724137931,13.931034482758621,2.0344827586206895
2023,1104,Alabama,20,3,115.5,72.6,52.1175453759723,36.6464995678479,10.2,10.058823529411764,16.58823529411765,13.676470588235293
2023,1112,Arizona,10,39,118.2,72.0,56.4913127413127,35.8108108108108,7.6,8.588235294117647,15.323529411764707,11.176470588235293
2023,1113,Arizona St,101,35,109.0,68.1,48.4049930651872,31.2066574202497,1.3,7.5,12.823529411764707,2.6176470588235294
2023,1116,Arkansas,54,17,112.1,69.6,50.9209888511876,39.2632089190499,0.4,5.090909090909091,15.212121212121213,7.03030303030303
