Season,DayNum,T1_TeamID,T1_Score,T2_TeamID,T2_Score,T1_T2_oc,NumOT,T1_OffRating,T2_OffRating,T1_Tempo,T2_Tempo,T1_fgEff,T2_fgEff,T1_ftRate,T2_ftRate,T1_wab,T2_wab,T1_talent,T2_talent,T1_sos,T2_sos,T1_Threepg,T2_Threepg,T1_FTPG,T2_FTPG,T1_PDiffPG,T2_PDiffPG,T1_OffRank,T2_OffRank,T1_DefRank,T2_DefRank,T2_T1_oc,PointDiff,offRankDiff,defRankDiff,T1_seed,T2_seed,Seed_Diff
2016,136,1160,67,1163,74,,0,108.8,111.9,69.0,65.9,48.3945,51.5392,40.46891,29.58153,0.7,1.2,53.765,72.327,26.719,23.62,7.53125,7.029411764705882,17.59375,13.441176470588236,4.75,10.323529411764707,100.0,59.0,31.0,12.0,N,-7,41.0,19.0,8,9,-1
2016,136,1423,85,1181,93,,0,110.7,121.9,70.3,67.7,51.2349,53.7237,35.57541,40.56206,-0.7,4.2,1.709,94.152,13.73,32.331,6.966666666666667,9.272727272727273,15.433333333333334,17.333333333333332,6.366666666666666,9.393939393939394,79.0,4.0,110.0,86.0,N,-8,75.0,24.0,13,4,9
2016,136,1371,52,1211,68,,0,111.1,116.3,69.7,67.3,49.7749,55.2032,40.42021,34.39049,5.3,2.1,62.243,58.0,30.728,20.236,6.121212121212121,7.78125,15.878787878787879,15.71875,7.0606060606060606,12.75,72.0,22.0,10.0,27.0,N,-16,50.0,-17.0,6,11,-5
2016,136,1151,74,1231,99,,0,107.5,121.7,66.3,68.2,51.711,58.6775,41.60782,33.87414,0.4,3.2,7.903,68.041,11.639,23.197,7.46875,9.875,17.125,14.03125,7.6875,13.375,126.0,6.0,104.0,59.0,N,-25,120.0,45.0,12,5,7
2016,136,1233,81,1235,94,,0,110.5,121.2,71.9,71.2,53.8289,57.1329,32.37195,26.07689,-3.6,3.6,8.384,63.044,13.931,34.953,10.0,8.28125,14.09375,11.1875,5.9375,6.875,84.0,7.0,145.0,91.0,N,-13,77.0,54.0,13,4,9
2016,136,1122,79,1242,105,,0,104.5,120.0,69.5,69.0,51.2908,55.7404,46.99684,38.56607,-11.3,11.6,0.232,80.776,12.023,35.686,6.212121212121212,8.121212121212121,17.363636363636363,15.878787878787879,-2.3636363636363638,12.696969696969697,176.0,10.0,266.0,3.0,N,-26,166.0,263.0,16,1,15
2016,136,1392,57,1246,85,,0,107.3,121.8,67.2,67.4,52.1704,53.5133,32.1758,37.83155,-1.1,5.0,0.2,92.397,11.251,28.159,6.466666666666667,6.9411764705882355,12.8,15.617647058823529,10.266666666666667,11.411764705882353,132.0,5.0,67.0,39.0,N,-28,127.0,28.0,13,4,9
2016,136,1138,72,1274,79,,0,105.9,119.4,72.1,65.9,49.5547,54.2216,41.61306,40.73879,-5.8,6.9,6.348,66.635,17.81,32.355,7.363636363636363,6.84375,17.606060606060606,16.46875,0.6666666666666666,8.8125,158.0,11.0,134.0,42.0,N,-7,147.0,92.0,14,3,11
2016,136,1195,67,1314,83,,0,103.6,124.4,67.0,70.5,51.454,52.5966,37.2644,32.25303,-8.4,8.5,24.576,90.938,11.006,32.034,5.068965517241379,5.382352941176471,14.10344827586207,15.294117647058824,2.7241379310344827,12.705882352941176,189.0,1.0,148.0,21.0,N,-16,188.0,127.0,16,1,15
2016,136,1425,69,1344,70,,0,113.9,110.0,71.0,68.4,52.1759,48.0411,35.04913,37.31486,0.2,3.3,72.171,59.887,26.984,31.166,7.878787878787879,7.090909090909091,15.151515151515152,16.393939393939394,6.090909090909091,4.242424242424242,35.0,92.0,80.0,28.0,N,-1,-57.0,52.0,8,9,-1
2016,136,1201,69,1428,80,,0,107.4,115.6,69.0,65.3,48.4211,55.1474,37.69424,37.92033,-0.9,5.6,40.734,34.826,17.899,30.751,6.28125,7.515151515151516,16.09375,15.272727272727273,3.46875,7.484848484848484,127.0,26.0,99.0,60.0,N,-11,101.0,39.0,14,3,11
2016,136,1214,45,1438,81,,0,99.8,120.6,71.2,61.3,46.742,54.7862,41.25066,32.07739,-6.3,8.7,4.609,74.302,8.629,36.199,6.6,6.0,16.9,12.909090909090908,0.9,10.696969696969697,266.0,8.0,216.0,7.0,N,-36,258.0,209.0,16,1,15
2016,136,1112,55,1455,65,,0,116.8,111.3,68.3,66.0,53.6294,48.9097,43.80711,37.37323,3.4,0.2,66.359,27.563,25.107,18.276,6.515151515151516,7.32258064516129,18.575757575757574,15.67741935483871,12.212121212121213,13.709677419354838,20.0,67.0,29.0,1.0,N,-10,-47.0,28.0,6,11,-5
2016,136,1124,75,1463,79,,0,118.9,110.4,66.6,66.0,51.5625,52.214,38.59375,41.69742,3.5,-0.1,48.262,3.85,35.471,15.942,6.1875,6.407407407407407,16.5,15.703703703703704,6.6875,10.962962962962964,14.0,88.0,84.0,34.0,N,-4,-74.0,50.0,5,12,-7
2016,137,1143,66,1218,77,,0,112.5,108.2,68.1,70.6,52.2009,51.8733,41.74003,45.39945,2.2,0.8,78.13,15.446,27.208,13.153,7.0606060606060606,7.333333333333333,15.515151515151516,17.933333333333334,8.090909090909092,10.8,53.0,112.0,19.0,35.0,N,-11,-59.0,-16.0,4,13,-9
2016,137,1396,70,1234,72,,1,107.0,116.1,65.9,68.8,46.9817,51.332,26.62048,33.00444,-0.1,2.0,55.758,54.413,24.923,29.23,7.84375,8.225806451612904,11.3125,14.709677419354838,1.21875,9.387096774193548,139.0,25.0,52.0,30.0,N,-2,114.0,22.0,10,7,3
2016,137,1355,74,1268,79,,0,111.4,116.2,68.3,67.4,51.3136,55.2243,40.22989,36.93931,-1.2,4.0,12.379,87.245,12.136,28.313,7.580645161290323,7.75,17.193548387096776,14.78125,7.032258064516129,9.125,66.0,24.0,117.0,32.0,N,-5,42.0,85.0,12,5,7
2016,137,1277,81,1292,90,,0,123.4,104.6,66.5,67.6,56.2801,51.6998,29.98075,34.93724,7.2,-3.2,59.574,8.754,26.632,12.345,9.117647058823529,8.0,13.058823529411764,12.516129032258064,16.38235294117647,4.096774193548387,2.0,173.0,26.0,85.0,N,-9,-171.0,-59.0,2,15,-13
2016,137,1400,72,1320,75,,0,113.0,109.6,65.3,62.9,49.4155,53.1181,39.47928,33.99558,3.2,-2.1,73.204,36.74,36.005,21.49,6.96875,8.090909090909092,15.0625,12.727272727272727,3.28125,4.636363636363637,49.0,94.0,40.0,56.0,N,-3,-45.0,-16.0,6,11,-5
2016,137,1276,63,1323,70,,0,114.6,120.6,65.8,64.6,54.509,54.0157,27.75551,32.85994,0.8,2.3,54.482,76.873,29.236,31.682,9.696969696969697,7.34375,11.93939393939394,14.0625,6.242424242424242,5.125,30.0,9.0,92.0,158.0,N,-7,21.0,-66.0,11,6,5
2016,137,1221,52,1332,91,,0,97.1,119.1,63.6,68.1,47.9244,52.2748,36.08302,40.25735,-14.5,6.7,5.623,51.771,9.645,27.638,7.151515151515151,7.0,13.515151515151516,16.939393939393938,-4.333333333333333,9.151515151515152,307.0,13.0,241.0,37.0,N,-39,294.0,204.0,16,1,15
2016,137,1452,56,1372,70,,0,115.3,112.2,69.5,67.3,49.8335,54.8203,46.24167,34.34113,7.4,-1.2,46.477,0.458,34.85,9.477,6.0588235294117645,7.964285714285714,18.61764705882353,14.714285714285714,12.588235294117647,15.285714285714286,27.0,57.0,6.0,38.0,N,-14,-30.0,-32.0,3,14,-11
2016,137,1153,76,1386,78,,0,111.2,114.3,64.0,70.2,49.3434,51.1612,33.23232,37.43614,0.3,3.4,56.651,41.08,23.448,21.526,7.5625,7.0,14.1875,16.11764705882353,10.3125,7.676470588235294,70.0,32.0,16.0,63.0,N,-2,38.0,-47.0,9,8,1
2016,137,1173,51,1393,70,,0,106.6,112.7,67.8,65.0,51.5523,50.024,40.79521,35.35062,2.4,-0.3,36.347,88.863,20.789,30.281,6.71875,8.75,15.34375,13.59375,7.375,4.5,146.0,50.0,15.0,18.0,N,-19,96.0,-3.0,7,10,-3
2016,137,1453,65,1401,92,,0,108.3,113.8,76.2,67.1,49.7511,51.2455,42.21719,38.08877,-4.5,5.2,0.2,69.544,15.675,27.831,7.090909090909091,7.676470588235294,18.12121212121212,14.941176470588236,2.696969696969697,10.382352941176471,111.0,37.0,172.0,9.0,N,-27,74.0,163.0,14,3,11
2016,137,1333,67,1433,75,,0,110.7,112.1,67.1,69.6,49.8041,50.983,36.76553,32.21626,0.3,-0.1,44.404,38.015,30.461,20.513,6.833333333333333,7.264705882352941,14.566666666666666,13.882352941176471,1.4333333333333333,9.911764705882353,77.0,58.0,66.0,24.0,N,-8,19.0,42.0,7,10,-3
2016,137,1421,56,1437,86,,0,103.6,122.8,70.1,66.0,49.6196,56.0525,41.79348,34.0899,-6.3,8.9,11.114,81.555,10.414,30.779,5.580645161290323,8.558823529411764,17.096774193548388,15.176470588235293,5.451612903225806,13.264705882352942,188.0,3.0,89.0,5.0,N,-30,185.0,84.0,15,2,13
2016,137,1338,43,1458,47,,0,114.9,110.1,65.3,63.3,51.0546,48.5394,36.07355,37.976,1.8,0.4,57.184,58.366,31.513,29.577,6.290322580645161,6.59375,16.129032258064516,15.34375,7.064516129032258,4.3125,28.0,89.0,53.0,13.0,N,-4,-61.0,40.0,10,7,3
2016,137,1451,53,1462,71,,0,103.4,117.1,66.8,71.9,54.4648,51.3875,45.7126,41.72347,-3.7,7.7,1.595,65.075,9.167,29.509,8.0,7.59375,16.64516129032258,19.0,6.064516129032258,10.3125,191.0,18.0,102.0,22.0,N,-18,173.0,80.0,15,2,13
2016,138,1463,64,1181,71,,0,110.4,121.9,66.0,67.7,52.214,53.7237,41.69742,40.56206,-0.1,4.2,3.85,94.152,15.942,32.331,6.407407407407407,9.272727272727273,15.703703703703704,17.333333333333332,10.962962962962964,9.393939393939394,88.0,4.0,34.0,86.0,N,-7,84.0,-52.0,12,4,8
2016,138,1428,59,1211,82,,0,115.6,116.3,65.3,67.3,55.1474,55.2032,37.92033,34.39049,5.6,2.1,34.826,58.0,30.751,20.236,7.515151515151516,7.78125,15.272727272727273,15.71875,7.484848484848484,12.75,26.0,22.0,60.0,27.0,N,-23,4.0,33.0,3,11,-8
2016,138,1246,67,1231,73,,0,121.8,121.7,67.4,68.2,53.5133,58.6775,37.83155,33.87414,5.0,3.2,92.397,68.041,28.159,23.197,6.9411764705882355,9.875,15.617647058823529,14.03125,11.411764705882353,13.375,5.0,6.0,39.0,59.0,N,-6,-1.0,-20.0,4,5,-1
2016,138,1114,61,1235,78,,0,109.2,121.2,63.4,71.2,51.8589,57.1329,31.43794,26.07689,2.1,3.6,0.475,63.044,13.219,34.953,7.354838709677419,8.28125,12.580645161290322,11.1875,9.935483870967742,6.875,98.0,7.0,33.0,91.0,N,-17,91.0,-58.0,12,4,8
2016,138,1163,61,1242,73,,0,111.9,120.0,65.9,69.0,51.5392,55.7404,29.58153,38.56607,1.2,11.6,72.327,80.776,23.62,35.686,7.029411764705882,8.121212121212121,13.441176470588236,15.878787878787879,10.323529411764707,12.696969696969697,59.0,10.0,12.0,3.0,N,-12,49.0,9.0,9,1,8
2016,138,1455,57,1274,65,,0,111.3,119.4,66.0,65.9,48.9097,54.2216,37.37323,40.73879,0.2,6.9,27.563,66.635,18.276,32.355,7.32258064516129,6.84375,15.67741935483871,16.46875,13.709677419354838,8.8125,67.0,11.0,1.0,42.0,N,-8,56.0,-41.0,11,3,8
2016,138,1344,66,1314,85,,0,110.0,124.4,68.4,70.5,48.0411,52.5966,37.31486,32.25303,3.3,8.5,59.887,90.938,31.166,32.034,7.090909090909091,5.382352941176471,16.393939393939394,15.294117647058824,4.242424242424242,12.705882352941176,92.0,1.0,28.0,21.0,N,-19,91.0,7.0,9,1,8
2016,138,1139,69,1438,77,,0,118.0,120.6,67.9,61.3,52.6155,54.7862,39.30929,32.07739,2.1,8.7,61.077,74.302,29.739,36.199,7.096774193548387,6.0,17.483870967741936,12.909090909090908,9.419354838709678,10.696969696969697,15.0,8.0,97.0,7.0,N,-8,7.0,90.0,9,1,8
2016,139,1218,60,1268,73,,0,108.2,116.2,70.6,67.4,51.8733,55.2243,45.39945,36.93931,0.8,4.0,15.446,87.245,13.153,28.313,7.333333333333333,7.75,17.933333333333334,14.78125,10.8,9.125,112.0,24.0,35.0,32.0,N,-13,88.0,3.0,13,5,8
2016,139,1372,75,1323,76,,0,112.2,120.6,67.3,64.6,54.8203,54.0157,34.34113,32.85994,-1.2,2.3,0.458,76.873,9.477,31.682,7.964285714285714,7.34375,14.714285714285714,14.0625,15.285714285714286,5.125,57.0,9.0,38.0,158.0,N,-1,48.0,-120.0,14,6,8
2016,139,1433,81,1328,85,,0,112.1,117.9,69.6,69.8,50.983,54.3371,32.21626,32.98876,-0.1,8.0,38.015,57.714,20.513,35.834,7.264705882352941,10.4375,13.882352941176471,14.71875,9.911764705882353,9.96875,58.0,16.0,24.0,17.0,N,-4,42.0,7.0,10,2,8
2016,139,1386,64,1332,69,,0,114.3,119.1,70.2,68.1,51.1612,52.2748,37.43614,40.25735,3.4,6.7,41.08,51.771,21.526,27.638,7.0,7.0,16.11764705882353,16.939393939393938,7.676470588235294,9.151515151515152,32.0,13.0,63.0,37.0,N,-5,19.0,26.0,8,1,7
2016,139,1292,50,1393,75,,0,104.6,112.7,67.6,65.0,51.6998,50.024,34.93724,35.35062,-3.2,-0.3,8.754,88.863,12.345,30.281,8.0,8.75,12.516129032258064,13.59375,4.096774193548387,4.5,173.0,50.0,85.0,18.0,N,-25,123.0,67.0,15,10,5
2016,139,1320,88,1401,92,,2,109.6,113.8,62.9,67.1,53.1181,51.2455,33.99558,38.08877,-2.1,5.2,36.74,69.544,21.49,27.831,8.090909090909092,7.676470588235294,12.727272727272727,14.941176470588236,4.636363636363637,10.382352941176471,94.0,37.0,56.0,9.0,N,-4,57.0,47.0,11,3,8
2016,139,1234,68,1437,87,,0,116.1,122.8,68.8,66.0,51.332,56.0525,33.00444,34.0899,2.0,8.9,54.413,81.555,29.23,30.779,8.225806451612904,8.558823529411764,14.709677419354838,15.176470588235293,9.387096774193548,13.264705882352942,25.0,3.0,30.0,5.0,N,-19,22.0,25.0,7,2,5
2016,139,1462,63,1458,66,,0,117.1,110.1,71.9,63.3,51.3875,48.5394,41.72347,37.976,7.7,0.4,65.075,58.366,29.509,29.577,7.59375,6.59375,19.0,15.34375,10.3125,4.3125,18.0,89.0,22.0,13.0,N,-3,-71.0,9.0,2,7,-5
2016,143,1268,63,1242,79,,0,116.2,120.0,67.4,69.0,55.2243,55.7404,36.93931,38.56607,4.0,11.6,87.245,80.776,28.313,35.686,7.75,8.121212121212121,14.78125,15.878787878787879,9.125,12.696969696969697,24.0,10.0,32.0,3.0,N,-16,14.0,29.0,5,1,4
2016,143,1401,63,1328,77,,0,113.8,117.9,67.1,69.8,51.2455,54.3371,38.08877,32.98876,5.2,8.0,69.544,57.714,27.831,35.834,7.676470588235294,10.4375,14.941176470588236,14.71875,10.382352941176471,9.96875,37.0,16.0,9.0,17.0,N,-14,21.0,-8.0,3,2,1
2016,143,1181,68,1332,82,,0,121.9,119.1,67.7,68.1,53.7237,52.2748,40.56206,40.25735,4.2,6.7,94.152,51.771,32.331,27.638,9.272727272727273,7.0,17.333333333333332,16.939393939393938,9.393939393939394,9.151515151515152,4.0,13.0,86.0,37.0,N,-14,-9.0,49.0,4,1,3
2016,143,1274,69,1437,92,,0,119.4,122.8,65.9,66.0,54.2216,56.0525,40.73879,34.0899,6.9,8.9,66.635,81.555,32.355,30.779,6.84375,8.558823529411764,16.46875,15.176470588235293,8.8125,13.264705882352942,11.0,3.0,42.0,5.0,N,-23,8.0,37.0,3,2,1
2016,144,1231,86,1314,101,,0,121.7,124.4,68.2,70.5,58.6775,52.5966,33.87414,32.25303,3.2,8.5,68.041,90.938,23.197,32.034,9.875,5.382352941176471,14.03125,15.294117647058824,13.375,12.705882352941176,6.0,1.0,59.0,21.0,N,-15,5.0,38.0,5,1,4
2016,144,1458,56,1323,61,,0,110.1,120.6,63.3,64.6,48.5394,54.0157,37.976,32.85994,0.4,2.3,58.366,76.873,29.577,31.682,6.59375,7.34375,15.34375,14.0625,4.3125,5.125,89.0,9.0,13.0,158.0,N,-5,80.0,-145.0,7,6,1
2016,144,1211,60,1393,63,,0,116.3,112.7,67.3,65.0,55.2032,50.024,34.39049,35.35062,2.1,-0.3,58.0,88.863,20.236,30.281,7.78125,8.75,15.71875,13.59375,12.75,4.5,22.0,50.0,27.0,18.0,N,-3,-28.0,9.0,11,10,1
2016,144,1235,71,1438,84,,0,121.2,120.6,71.2,61.3,57.1329,54.7862,26.07689,32.07739,3.6,8.7,63.044,74.302,34.953,36.199,8.28125,6.0,11.1875,12.909090909090908,6.875,10.696969696969697,7.0,8.0,91.0,7.0,N,-13,-1.0,84.0,4,1,3
2016,145,1332,68,1328,80,,0,119.1,117.9,68.1,69.8,52.2748,54.3371,40.25735,32.98876,6.7,8.0,51.771,57.714,27.638,35.834,7.0,10.4375,16.939393939393938,14.71875,9.151515151515152,9.96875,13.0,16.0,37.0,17.0,N,-12,-3.0,20.0,1,2,-1
2016,145,1242,59,1437,64,,0,120.0,122.8,69.0,66.0,55.7404,56.0525,38.56607,34.0899,11.6,8.9,80.776,81.555,35.686,30.779,8.121212121212121,8.558823529411764,15.878787878787879,15.176470588235293,12.696969696969697,13.264705882352942,10.0,3.0,3.0,5.0,N,-5,7.0,-2.0,1,2,-1
2016,146,1323,74,1314,88,,0,120.6,124.4,64.6,70.5,54.0157,52.5966,32.85994,32.25303,2.3,8.5,76.873,90.938,31.682,32.034,7.34375,5.382352941176471,14.0625,15.294117647058824,5.125,12.705882352941176,9.0,1.0,158.0,21.0,N,-14,8.0,137.0,6,1,5
2016,146,1438,62,1393,68,,0,120.6,112.7,61.3,65.0,54.7862,50.024,32.07739,35.35062,8.7,-0.3,74.302,88.863,36.199,30.281,6.0,8.75,12.909090909090908,13.59375,10.696969696969697,4.5,8.0,50.0,7.0,18.0,N,-6,-42.0,-11.0,1,10,-9
2016,152,1393,66,1314,83,,0,112.7,124.4,65.0,70.5,50.024,52.5966,35.35062,32.25303,-0.3,8.5,88.863,90.938,30.281,32.034,8.75,5.382352941176471,13.59375,15.294117647058824,4.5,12.705882352941176,50.0,1.0,18.0,21.0,N,-17,49.0,-3.0,10,1,9
2016,152,1328,51,1437,95,,0,117.9,122.8,69.8,66.0,54.3371,56.0525,32.98876,34.0899,8.0,8.9,57.714,81.555,35.834,30.779,10.4375,8.558823529411764,14.71875,15.176470588235293,9.96875,13.264705882352942,16.0,3.0,17.0,5.0,N,-44,13.0,12.0,2,2,0
2016,154,1314,74,1437,77,,0,124.4,122.8,70.5,66.0,52.5966,56.0525,32.25303,34.0899,8.5,8.9,90.938,81.555,32.034,30.779,5.382352941176471,8.558823529411764,15.294117647058824,15.176470588235293,12.705882352941176,13.264705882352942,1.0,3.0,21.0,5.0,N,-3,-2.0,16.0,1,2,-1
2017,134,1448,88,1243,95,,0,120.9,113.0,70.7,66.2,54.0664961636829,52.7084439723845,40.7161125319693,41.157727031333,1.3,1.7,47.009,45.961,34.379,34.368,8.09375,7.090909090909091,18.4375,15.121212121212121,4.75,4.787878787878788,7.0,42.0,176.0,33.0,N,-7,-35.0,143.0,11,11,0
2017,134,1309,66,1291,67,,0,101.3,99.5,66.2,66.8,50.2234993614304,50.9610520991401,42.7841634738186,32.3722812341932,-6.3,-7.9,0.455,4.25,11.906,15.979,4.214285714285714,7.235294117647059,16.678571428571427,12.205882352941176,1.3214285714285714,-0.2647058823529412,235.0,269.0,107.0,151.0,N,-1,-34.0,-44.0,16,16,0
2017,135,1300,63,1413,67,,0,102.2,97.8,66.7,68.9,51.2849162011173,48.3879492600423,34.1899441340782,40.8033826638478,-5.1,-7.5,0.2,5.789,6.379,9.044,7.3,6.125,13.833333333333334,15.125,9.433333333333334,0.5,214.0,293.0,109.0,115.0,N,-4,-79.0,-6.0,16,16,0
2017,135,1344,71,1425,75,,0,108.5,114.2,66.2,68.7,51.4484679665738,52.1972884525479,38.050139275766,36.7928938756428,0.6,1.3,55.541,81.237,29.678,23.057,7.1875,7.848484848484849,14.375,16.484848484848484,3.625,5.515151515151516,101.0,38.0,40.0,91.0,N,-4,63.0,-51.0,11,11,0
2017,136,1315,82,1112,100,,0,103.6,118.4,71.5,66.0,53.4051222351572,53.662109375,36.0884749708964,40.52734375,-5.3,7.9,0.2,71.921,8.396,25.711,6.821428571428571,6.735294117647059,15.785714285714286,17.11764705882353,4.392857142857143,10.823529411764707,188.0,15.0,157.0,29.0,N,-18,173.0,128.0,15,2,13
2017,136,1457,64,1139,76,,0,106.1,117.7,71.1,65.9,53.4909290819131,54.6101159114858,38.1528312259483,37.0916754478398,-1.8,5.5,5.374,48.146,9.847,32.565,9.7,7.645161290322581,16.4,15.03225806451613,8.1,7.903225806451613,144.0,20.0,103.0,49.0,N,-12,124.0,54.0,13,4,9
2017,136,1190,65,1196,80,,0,108.0,116.9,70.1,69.0,55.8536585365854,51.5337423312883,42.8726287262873,40.1604530438886,-0.7,6.3,10.643,70.37,13.051,33.955,7.5,7.75,17.03125,17.34375,10.1875,11.71875,106.0,25.0,48.0,5.0,N,-15,81.0,43.0,13,4,9
2017,136,1195,80,1199,86,,0,109.4,115.5,65.9,71.3,53.7824406405301,53.7045666356011,33.7382661512976,38.3970177073625,-1.7,5.9,28.624,70.581,12.991,32.378,6.266666666666667,6.878787878787879,13.7,16.060606060606062,6.066666666666666,11.181818181818182,83.0,31.0,168.0,31.0,N,-6,52.0,137.0,14,3,11
2017,136,1355,46,1211,66,,0,110.2,118.4,67.2,70.1,53.1880108991826,56.6418237615081,39.9455040871935,39.0179745725559,-9.8,7.7,6.456,68.782,13.118,19.459,9.21875,7.303030303030303,17.375,16.545454545454547,-1.0625,23.424242424242426,71.0,16.0,303.0,1.0,N,-20,55.0,302.0,16,1,15
2017,136,1305,73,1235,84,,0,114.6,119.7,69.7,68.4,52.4975984630163,55.032021957914,41.2584053794428,27.6303751143641,1.7,6.5,31.488,54.193,15.312,39.139,9.176470588235293,9.969696969696969,17.441176470588236,12.06060606060606,9.029411764705882,8.878787878787879,36.0,11.0,101.0,42.0,N,-11,25.0,59.0,12,5,7
2017,136,1278,72,1292,81,,0,109.7,112.2,69.5,64.6,48.6745213549337,54.1355256601893,39.5679921453117,29.9950174389636,3.7,2.0,59.566,17.718,28.647,12.053,6.151515151515151,6.424242424242424,16.818181818181817,11.909090909090908,6.181818181818182,10.909090909090908,77.0,51.0,22.0,53.0,N,-9,26.0,-31.0,5,12,-7
2017,136,1435,66,1321,68,,0,112.4,111.3,65.8,65.6,52.1097046413502,49.7370936902486,34.8101265822785,30.4971319311663,0.1,2.0,53.364,54.109,33.443,28.272,9.911764705882353,7.088235294117647,14.647058823529411,13.411764705882353,3.1176470588235294,6.029411764705882,48.0,59.0,38.0,32.0,N,-2,-11.0,6.0,9,8,1
2017,136,1343,58,1323,60,,0,109.0,118.1,63.2,67.0,53.2012195121951,53.6231884057971,24.390243902439,28.564749883123,-0.4,5.9,8.705,65.922,13.417,34.028,9.892857142857142,9.411764705882353,10.357142857142858,13.470588235294118,8.785714285714286,8.794117647058824,89.0,18.0,45.0,61.0,N,-2,71.0,-16.0,12,5,7
2017,136,1436,70,1345,80,,0,111.1,117.0,64.5,69.1,55.3484602917342,55.6506849315069,34.2517558076715,33.2681017612524,0.7,5.6,6.681,67.524,12.311,29.59,6.2727272727272725,9.0,13.242424242424242,15.25,10.545454545454545,12.96875,62.0,24.0,73.0,23.0,N,-10,38.0,50.0,13,4,9
2017,136,1433,77,1388,85,,0,110.1,118.7,68.8,60.2,50.9512195121951,57.7907623817474,36.4390243902439,27.7685030606566,1.3,3.9,42.055,24.566,18.914,18.282,5.794117647058823,8.8125,15.0,10.5625,8.264705882352942,15.5,72.0,14.0,41.0,26.0,N,-8,58.0,15.0,10,7,3
2017,136,1291,56,1437,76,,0,99.5,122.4,66.8,64.1,50.9610520991401,57.5205338809035,32.3722812341932,34.958932238193,-7.9,11.1,4.25,75.837,15.979,30.578,7.235294117647059,8.823529411764707,12.205882352941176,15.147058823529411,-0.2647058823529412,14.882352941176471,269.0,3.0,151.0,12.0,N,-20,266.0,139.0,16,1,15
2017,136,1423,71,1438,76,,0,118.0,112.2,70.3,59.2,55.0216242191254,52.3861766319254,30.8024987986545,26.0010970927043,1.5,5.0,5.2,71.089,13.569,35.989,9.5,7.0,13.4375,9.78125,9.03125,10.96875,19.0,50.0,193.0,2.0,N,-5,-31.0,191.0,12,5,7
2017,136,1137,80,1452,86,,0,109.7,116.5,70.0,69.9,55.3289138194799,51.2858979854265,37.2259051504335,38.8769824260609,-2.1,6.4,0.2,43.642,12.194,32.564,8.147058823529411,7.5588235294117645,14.117647058823529,16.41176470588235,8.794117647058824,15.647058823529411,78.0,26.0,83.0,4.0,N,-6,52.0,79.0,13,4,9
2017,136,1439,74,1458,84,,0,117.3,115.1,68.4,63.4,56.9222283507998,52.0833333333333,40.8714837286266,32.9119850187266,3.3,5.1,67.076,56.744,32.173,31.468,8.84375,7.5588235294117645,16.40625,11.970588235294118,4.84375,10.529411764705882,21.0,33.0,156.0,9.0,N,-10,-12.0,147.0,9,8,1
2017,136,1268,65,1462,76,,0,113.1,115.7,67.2,67.2,52.4465691788526,51.8854748603352,38.4701912260967,41.0614525139665,3.7,1.6,72.827,61.847,27.505,32.401,8.32258064516129,7.029411764705882,15.03225806451613,16.058823529411764,5.0,3.264705882352941,41.0,29.0,64.0,67.0,N,-11,12.0,-3.0,6,11,-5
2017,137,1371,71,1116,77,,0,109.4,116.1,67.5,69.7,49.9743194658449,51.4081255771006,37.6476630713919,38.0886426592798,2.7,3.9,55.205,36.848,32.687,28.939,6.125,6.529411764705882,14.3125,17.794117647058822,3.125,5.794117647058823,84.0,28.0,34.0,76.0,N,-6,56.0,-42.0,9,8,1
2017,137,1308,73,1124,91,,0,110.5,117.1,67.9,63.7,52.6973310618966,52.432575356954,43.2708688245315,33.8445267054469,-0.3,7.9,1.948,43.215,10.347,37.002,7.4,6.612903225806452,17.7,13.451612903225806,9.366666666666667,8.580645161290322,70.0,23.0,124.0,16.0,N,-18,47.0,108.0,14,3,11
2017,137,1243,61,1153,75,,0,113.0,114.9,66.2,63.5,52.7084439723845,52.0075578649032,41.157727031333,32.4988190836089,1.7,5.6,45.961,72.275,34.368,23.092,7.090909090909091,7.411764705882353,15.121212121212121,13.176470588235293,4.787878787878788,13.647058823529411,42.0,34.0,33.0,15.0,N,-14,8.0,18.0,11,6,5
2017,137,1407,65,1181,87,,0,109.7,121.0,68.1,68.3,51.5515515515516,54.7552447552448,40.0900900900901,39.2540792540793,-8.1,8.6,10.042,94.782,11.532,37.527,8.147058823529411,8.228571428571428,16.705882352941178,17.114285714285714,3.6176470588235294,10.82857142857143,79.0,6.0,232.0,47.0,N,-22,73.0,185.0,15,2,13
2017,137,1413,62,1242,100,,0,97.8,121.9,68.9,70.2,48.3879492600423,56.0875512995896,40.8033826638478,35.9781121751026,-7.5,11.0,5.789,75.629,9.044,35.994,6.125,8.71875,15.125,14.875,0.5,10.34375,293.0,5.0,115.0,24.0,N,-38,288.0,91.0,16,1,15
2017,137,1297,70,1246,79,,0,106.8,119.1,68.0,72.0,52.4185068349106,52.9006677796327,36.4879074658254,40.9432387312187,-4.9,9.0,10.36,86.539,10.902,30.841,8.75,7.0588235294117645,14.4375,18.529411764705884,3.03125,14.352941176470589,130.0,12.0,178.0,7.0,N,-9,118.0,171.0,15,2,13
